subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Religious Demography|Second most widespread religion|||Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|Sunni Islam||Confident|False|False|False|False
Religious Demography|Second most widespread religion|||Early Cholas|in_cholas_1|in_cholas_1|Theraväda Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|unknown||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Japan - Azuchi-Momoyama|jp_azuchi_momoyama|JpAzMom|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Nayaks of Madurai|in_madurai_nayaks|in_madurai_nayaks|Vaisnavist Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Kalabhra Dynasty|in_kalabhra_dyn|in_kalabhra_dyn|Vaisnavist Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Warring States Japan|jp_sengoku_jidai|JpSengk|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Magadha - Kanva Dynasty|in_kanva_dyn|in_kanva_dyn|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|Maguzanci||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Susa II|ir_susa_2|IrSusa2|Mesopotamian Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Ashikaga Shogunate|jp_ashikaga|JpAshik|Shinto-Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Asuka|jp_asuka|JpAsuka|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Abbasid Caliphate II|iq_abbasid_cal_2|IqAbbs2|Sufi Islam||Inferred|False|False|False|False
Religious Demography|Second most widespread religion|||Ak Koyunlu|ir_ak_koyunlu|IrAkKoy|Armenian Apostolic Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Qajar Dynasty|ir_qajar_dyn|IrQajar|Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Spanish Empire I|es_spanish_emp_1|EsHabsb|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|351|394|Roman Empire - Dominate|tr_roman_dominate|TrRomDm|Roman Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|ni_oyo_emp_2|Islam||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Sena Dynasty|bd_sena_dyn|bd_sena_dyn|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Middle Merovingian|fr_merovingian_emp_2|FrMervM|Judaism||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Nawabs of Bengal|bd_nawabs_of_bengal|BdNawabs|Saktist Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Magadha - Nanda Dynasty|in_nanda_dyn|BdNanda|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Almoravids|ma_almoravid_dyn|MaAlmor|Roman Catholic Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Khitan I|mn_khitan_1|MnKhitn|Chinese Popular Religion||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Kannauj - Varman Dynasty|in_kannauj_varman_dyn|in_kannauj_varman_dyn|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Pala Empire|in_pala_emp|InPala|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Neo-Assyrian Empire|iq_neo_assyrian_emp|IqNAssr|Babylonian Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Parthian Empire II|iq_parthian_emp_2|IrPart2|Judaism||Inferred|False|False|False|False
Religious Demography|Second most widespread religion|||Vanga Dynasty|in_vanga_k|in_vanga_k|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|801|946|Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|Shia Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Ilkhanate|ir_il_khanate|IrIlkhn|Eastern Orthodox Christianity||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Yadava-Varman Dynasty|bd_yadava_varman_dyn|bd_yadava_varman_dyn|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Chandra Dynasty|bd_chandra_dyn|BdChandra|Saivist Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Late Mongols|mn_mongol_late|MnMongL|Buddhism||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Sur Empire|in_sur_emp|in_sur_emp|Saktist Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Khmer Kingdom|kh_khmer_k|KhCambd|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||British Empire I|gb_british_emp_1|gb_british_emp_1|Congregationalist Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Early Mongols|mn_mongol_early|MnMongE|Nestorian Christianity||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Ottoman Empire IV|tr_ottoman_emp_4|TrOttm5|Sufi Islam||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Proto-Yoruba|ni_proto_yoruba|ni_proto_yoruba|unknown||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Oyo|ni_oyo_emp_1|ni_oyo_emp_1|Islam||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||British East India Company|in_east_india_co|BdEastIndiaCompany|Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Funan I|kh_funan_1|KhFunaE|unknown||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Gangaridai|in_gangaridai|in_gangaridai|Hinduism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Seleucid Empire|ir_seleucid_emp|IrSeleu|Zoroastrianism||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|Sufism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Ottoman Empire III|tr_ottoman_emp_3|TrOttm4|Sufi Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Ottoman Emirate|tr_ottoman_emirate|TrOttm1|Sufi Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Saadi Sultanate|ma_saadi_sultanate|MaSaadi|Judaism||Confident|False|False|False|False
Religious Demography|Second most widespread religion|||Rum Sultanate|tr_rum_sultanate|TrRum**|Sunni Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Seljuk Sultanate|ir_seljuk_sultanate|IrSeljq|Shia Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|750|800|Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|Shia Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|Hurrian Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Umayyad Caliphate|sy_umayyad_cal|SyCalUm|Zoroastrianism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Chuuk - Late Truk|fm_truk_2|FmTrukL|Protestant Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|930|999|Icelandic Commonwealth|is_icelandic_commonwealth|IsCommw|Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|1000|1262|Icelandic Commonwealth|is_icelandic_commonwealth|IsCommw|Old Norse Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Akkadian Empire|iq_akkad_emp|IqAkkad|Sumerian Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Western Han Empire|cn_western_han_dyn|CnWHan*|Daoism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Late Shang|cn_late_shang_dyn|CnShang|Shang Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Achaemenid Empire|ir_achaemenid_emp|IrAchae|Babylonian Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Early Qing|cn_qing_dyn_1|CnQingE|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Chola Empire|in_chola_emp|InChol*|Theraväda Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|1860|1911|Ọ̀ràézè Ǹrì|ni_nri_k|ni_nri_k|Christianity||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Western Roman Empire - Late Antiquity|it_western_roman_emp|ItRomWe|Roman Religion||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Chagatai Khanate|uz_chagatai_khanate|UzChagt|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Rouran Khaganate|mn_rouran_khaganate|MnRourn|Buddhism||Confident|False|False|True|False
Religious Demography|Second most widespread religion|||Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|Sunni Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Magadha - Maurya Empire|in_mauryan_emp|InMaury|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Neolithic Middle Ganga|in_ganga_nl|InGangN|Sunni Islam||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Samanid Empire|uz_samanid_emp|UzSamnd|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|||Gahadavala Dynasty|in_gahadavala_dyn|InGhdvl|Buddhism||Confident|False|False|False|
Religious Demography|Second most widespread religion|350|537|Kansai - Kofun Period|jp_kofun|JpKofun|Buddhism||Confident|False|False|False|False
Religious Demography|Second most widespread religion|||Post-Mauryan Kingdoms|in_post_mauryan_k|InDecKg|Jainism||Confident|False|False|False|
